nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles	tconst	averageRating	numVotes	ordering	category	job	characters
nm0006763	Jackie Shroff	1957	\N	actor,producer,soundtrack	tt0102636,tt0248185,tt9095260,tt0238936	tt8550208	6.6	5853	3	actor	\N	"[""Srikant Rai - RAW Chief""]"
nm0006763	Jackie Shroff	1957	\N	actor,producer,soundtrack	tt0102636,tt0248185,tt9095260,tt0238936	tt8706884	5.8	1520	2	actor	\N	"[""Badshah Khan""]"
nm0006763	Jackie Shroff	1957	\N	actor,producer,soundtrack	tt0102636,tt0248185,tt9095260,tt0238936	tt8982436	7.4	320	1	actor	\N	"[""Jaggu""]"
nm0006763	Jackie Shroff	1957	\N	actor,producer,soundtrack	tt0102636,tt0248185,tt9095260,tt0238936	tt9095260	8.1	16152	8	actor	\N	"[""Mustafa""]"
nm0006763	Jackie Shroff	1957	\N	actor,producer,soundtrack	tt0102636,tt0248185,tt9095260,tt0238936	tt9260636	6.7	20903	3	actor	\N	"[""J.K. Sharma""]"
nm0006763	Jackie Shroff	1957	\N	actor,producer,soundtrack	tt0102636,tt0248185,tt9095260,tt0238936	tt9592508	6.5	8	1	actor	\N	"[""Prakash Malhotra""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0099080	5.9	1666	1	actor	\N	"[""Saajan Sood""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0100095	7.3	12380	1	actor	\N	"[""Prem Choudhary""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0102645	5.6	1148	1	actor	\N	"[""Suraj Verma""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0102746	4.2	595	3	actor	\N	"[""Akash Singh""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0102825	7.2	6957	3	actor	\N	"[""Akash Verma""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0102835	5.2	1371	1	actor	\N	"[""Salman Khan""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0105007	4.3	588	2	actor	\N	"[""Vasudev Gujral"",""Rohan Yadav""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0105500	4.4	1133	1	actor	\N	"[""Vicky"",""Suryavanshi Vikram Singh""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0106725	4.9	822	2	actor	\N	"[""Vijay""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0107249	4.8	1120	1	actor	\N	"[""Jugnu""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0109117	8.0	53347	2	actor	\N	"[""Prem Bhopali""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0109391	3.8	710	2	actor	\N	"[""Shyam S. Malhotra""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0110076	7.5	21259	2	actor	\N	"[""Prem Nath""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0113526	6.8	14519	2	actor	\N	"[""Karan Singh""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0115019	5.1	1336	1	actor	\N	"[""Gopal""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0116690	5.8	2382	3	actor	\N	"[""Rajnath 'Raju' Sahay""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0116763	7.5	4392	3	actor	\N	"[""Raj""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0118660	4.6	1079	1	actor	\N	"[""Suraj Prakash""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0119428	6.1	6375	1	actor	\N	"[""Raja Patekar"",""Prem Malhotra""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0150992	7.4	18723	2	actor	\N	"[""Sameer""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0173080	6.6	5442	1	actor	\N	"[""Suraj Khanna""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0182251	5.9	2847	1	actor	\N	"[""Suraj Dhanrajgir""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0207341	5.7	5871	2	actor	\N	"[""Prem Mehra""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0216817	6.2	8657	2	actor	\N	"[""Prem Chaturvedi""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0222024	5.3	7021	3	actor	\N	"[""Suraj""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0226847	4.8	1875	1	actor	\N	"[""Rahul""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0233856	4.6	4298	1	actor	\N	"[""Hero""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0245825	4.7	3393	2	actor	\N	"[""Prem Oberoi""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0247992	5.1	3550	1	actor	\N	"[""Raja Oberoi""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0250415	5.1	4478	1	actor	\N	"[""Raj (Raju)"",""Romi""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0256692	5.4	4844	1	actor	\N	"[""Raj Malhotra""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0268401	4.4	2315	2	actor	\N	"[""Prem Kapoor""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0273452	4.8	2077	2	actor	\N	"[""Raju""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0291883	5.9	1217	1	actor	\N	"[""Raja""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0310254	5.7	3087	3	actor	\N	"[""Veer Singh Thakur"",""Ali""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0328671	4.8	2648	2	actor	\N	"[""Raj 'Raju' Saxena"",""Raj Mittal""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0329354	4.8	1989	1	actor	\N	"[""Prem Rajput""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0337578	7.4	16475	3	actor	\N	"[""Alok Raj""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0374271	7.2	19170	1	actor	\N	"[""Radhe Mohan""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0392360	6.0	1496	1	actor	\N	"[""Prithvi""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0395802	5.9	1720	1	actor	\N	"[""Ajay""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0396563	4.4	1917	1	actor	\N	"[""Rishabh""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0415003	5.6	4597	1	actor	\N	"[""ACP Arjun Ranavat""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0418362	6.7	15620	1	actor	\N	"[""Sameer Malhotra""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0419468	5.4	3401	2	actor	\N	"[""Avinash 'Avi' B. Kapoor""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0422950	6.2	2291	1	actor	\N	"[""Rohit Manchanda""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0430589	4.0	1337	1	actor	\N	"[""Ayaan""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0449306	4.7	3690	1	actor	\N	"[""Aditya \""Adi\"" Sekhri""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0451787	5.5	4245	1	actor	\N	"[""Anand""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0451803	5.6	5282	1	actor	\N	"[""Dr. Samir Malhotra""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0451833	6.6	12023	3	actor	\N	"[""Prem""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0456481	6.1	8738	1	actor	\N	"[""Suhaan Kapoor""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0470521	2.8	1398	1	actor	\N	"[""Bhagwan's Messenger""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0476550	3.6	4498	2	actor	\N	"[""Arun Prajapati (A. P.)""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0485272	5.2	5526	1	actor	\N	"[""Raúl"",""Rahul""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0486615	5.4	4737	1	actor	\N	"[""Manjeet 'Mannu' Khosla""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0758053	5.2	7928	3	actor	\N	"[""Imaan""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt0807758	5.7	12561	1	actor	\N	"[""Prem 'Love Guru'""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt1084972	6.6	24392	1	actor	\N	"[""Radhe""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt10888594	1.9	177636	1	actor	\N	"[""Radhe""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt1105747	4.1	4467	1	actor	\N	"[""Deven Y. Yuvvraaj Singh""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt1174041	3.4	3204	1	actor	\N	"[""Samir Khanna""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt1185412	4.6	8272	1	actor	\N	"[""Veer Pratap Singh"",""Mahendra Pratap Singh""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt1188982	5.0	19767	1	actor	\N	"[""Jai Agnihotri""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt13097686	4.7	10	1	actor	\N	\N
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt13491110	6.7	40751	1	actor	\N	"[""Rajveer Singh""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt13782010	6.0	109	3	actor	\N	"[""Captain Jeet Sharma""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt13855868	5.9	59	3	actor	\N	"[""Narrator""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt1620719	6.2	32625	1	actor	\N	"[""Inspector Chulbul Pandey""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt1708532	4.8	18423	1	actor	\N	"[""Prem R. Kapoor""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt1729637	4.6	26078	1	actor	\N	"[""Lovely B. Singh""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt2016894	5.5	34741	1	actor	\N	"[""Tiger""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt20854842	5.2	15	3	actor	\N	\N
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt2112131	4.8	18753	1	actor	\N	"[""Chulbul Pandey""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt21445214	7.2	27	2	actor	\N	"[""Tiger""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt2372222	5.3	29433	1	actor	\N	"[""Devi Lal Singh"",""Devil""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt2608510	7.2	102	10	actor	\N	"[""Salman Khan""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt2666070	7.4	9	4	actor	\N	"[""Chulbul Pandey""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt2666082	6.2	17	4	actor	\N	"[""Chulbul Pandey""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt3180394	7.3	7	1	actor	\N	"[""Salman Khan""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt3595298	4.4	22226	1	actor	\N	"[""Prem Dilwale"",""Yuvraj Vijay Singh""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt3863552	8.1	87515	1	actor	\N	"[""Pawan Kumar Chaturvedi"",""Bajrangi Bhaijaan""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt3898090	7.1	15	4	actor	\N	"[""Salman Khan""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt3899862	7.4	11	3	actor	\N	"[""Salman Khan""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt4832640	7.0	46428	1	actor	\N	"[""Sultan Ali Khan""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt5471212	6.4	60	1	actor	\N	\N
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt5882970	3.9	20461	1	actor	\N	"[""Laxman""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt5956100	5.9	29236	1	actor	\N	"[""Tiger"",""Avinash Singh Rathore""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt6405220	4.8	161	8	actor	\N	\N
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt6660502	5.2	32	2	actor	\N	\N
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt6941654	4.9	185	1	actor	\N	"[""Hanuman""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt7059844	3.0	19041	1	actor	\N	"[""Inspector Chulbul Pandey""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt7431594	1.9	46663	2	actor	\N	"[""Sikander""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt7721800	4.7	31091	1	actor	\N	"[""Bharat""]"
nm0006795	Salman Khan	1965	\N	producer,actor,soundtrack	tt4832640,tt3863552,tt2016894,tt1729637	tt9230662	5.5	59	1	actor	\N	\N
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0082794	5.7	9	8	actor	\N	\N
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0093555	5.3	81	1	actor	\N	"[""Abdul""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0099437	7.6	157	2	actor	\N	"[""Vasant 'Vasanta' D. Mandre""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0102636	7.8	3467	3	actor	\N	"[""Anna""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0102701	8.0	1999	1	actor	\N	"[""Major Chauhan""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0103689	6.6	332	3	actor	\N	"[""Majid Khan""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0105599	6.8	2045	2	actor	\N	"[""Shivajirao Wagle""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0110280	7.4	2152	1	actor	\N	"[""Pratap Narayan Tilak""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0115484	6.1	746	2	actor	\N	"[""Vishwanath""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0116391	6.2	248	2	actor	\N	"[""Abdul""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0116763	7.5	4392	2	actor	\N	"[""Joseph""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0120545	6.3	242	1	actor	\N	"[""Anirudh""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0123370	7.0	31	4	actor	\N	"[""Ramdulaare S. Jadhav""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0157316	7.5	441	1	actor	\N	"[""Ravindra Kelkar 'Ravi'""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0173102	6.7	7770	3	actor	\N	"[""Jai""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0185335	6.6	1214	1	actor	\N	"[""Ghulam -E- Musthafa""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0213775	5.3	662	2	actor	\N	"[""Maj. Ajit Arya""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0216171	6.3	36	10	actor	\N	"[""Ram Nath Shastri 'Ramu Ustad' 'Dada' 'Baba' 'Goswami'""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0232592	3.3	8	9	actor	\N	"[""Baban""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0246567	7.5	188	4	actor	\N	"[""Koga Pandit""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0246687	6.5	477	1	actor	\N	"[""Bhau""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0250043	7.3	203	2	actor	\N	"[""Natwarlal aka Dhrushtadyumna padmanabh Prajapati Neelkant Dhumketu Barish Kar""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0250122	7.2	1167	1	actor	\N	"[""Inspector Yeshwant Lohar""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0252038	5.0	266	1	actor	\N	"[""CBI Inspector Jasraj Patel""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0258908	5.9	9	2	actor	\N	\N
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0260928	6.9	72	3	actor	\N	"[""Virupakshi""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0286705	6.1	207	2	actor	\N	"[""Vishal Saigal""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0287111	6.9	669	1	actor	\N	"[""Malhar Gopaldas Agnihotri"",""Col. Latti""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0300575	7.2	75	1	actor	\N	\N
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0313743	6.1	153	1	actor	\N	"[""Dr. Arjun Singh""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0331639	6.0	4952	2	actor	\N	"[""Narasimha""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0341266	6.4	3736	3	actor	\N	"[""Inspector Liyaqat Qureshi""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0350177	6.2	48	4	actor	\N	"[""Kumar""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0374259	6.8	12	3	actor	\N	\N
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0402014	7.8	8906	1	actor	\N	"[""Inspector Sadhu Agashe""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0451631	7.4	4821	2	actor	\N	"[""Tabrez Alam""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0470611	6.2	146	2	actor	\N	"[""Dashrath Joglekar"",""Satish""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0476527	6.6	6430	4	actor	\N	"[""Chandrakant 'Chandru' Parekh""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0476884	7.2	10038	2	actor	\N	"[""Raghav M. 'Raghu' Shastri""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0488798	7.0	22619	3	actor	\N	"[""Uday Shankar Shetty""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0911024	7.2	880	1	actor	\N	"[""Nana""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt0979891	4.3	502	1	actor	\N	"[""Dr. Satyajit Chavan""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt1069262	7.3	509	1	actor	\N	"[""Bhutya"",""Sakharam Vaidya""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt1194236	5.0	1800	2	actor	\N	"[""Principal Aditya Sahay""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt1291465	7.1	17821	3	actor	\N	"[""Brij Gopal""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt13404870	5.5	141	1	actor	\N	"[""Siddhant Sharma""]"
nm0007113	Nana Patekar	1951	\N	actor,music_department,director	tt0476884,tt0110280,tt0451631,tt0102701	tt1354547	4.0	47	2	actor	\N	"[""Govinda""]"
